Apurahéi kuri ama oikomi ka’aguy hovy’ûvare	Ndapurahéi kuri ama ndoikomi ka’aguy hovy’ûvare	TYPE:NEG
Ku mbói oñorairõ che rasy	Ku mbói oñorairõ hína che rasypota hina	ASPECT:IPFV
Nde nderemoheñói ha’e nombotujaimi che ogyke - ha’e ndombyaimi che ogyke	Ñande ndañamoheñói ñande ndañambotujáimi che ogyke - ñande ndañambyaimi che ogyke	PERSON:1_PL_INC
Ko mombe’upy ohenduká kuri chéve che ru. ha’e ndombojaruita	Ko mombe’upy emohenduká kuri chéve nde. nde nderembojarui mo’ãi	PERSON:2_SI
Ore temimbo’e tie’ỹ ojapopava’ekue	Ore temimbo’e tie’ỹ ojapopava’ekue	NOCHANGE
Ha’e ndombojaruita chéngo ndaikuaái upévape.	Ha’e ndombojarui kuri chéngo ndaikuaái kuri hina upévape.	TENSE:PAS_REC
Ha’ekuéra naiñemoñaréi kuri peẽ napejapómi ogyke pokã	Ñande naiñañemoñaréi kuri ñande najajapómi ogyke pokã	PERSON:1_PL_INC
Ha’e ojupi kuri amo ñemuha osapukái kuri	Ha’e ojupi kuri hína amo ñemuha osapukái kuri hína	ASPECT:IPFV
Che mba’éma ko ykua ko po ojupi	Che mba’éta ko ykua ko po ojupíta	TENSE:FUT_SIM
Ha’e ojupi kuri temirendukuéra omongakuaa	Ha’e ojupi kuri hína temirendukuéra omongakuaa hína	ASPECT:IPFV
Che ajavými iñeikotevẽva akuápe mombe’ukuéra omboty kuri pende arete	Che ajavýimi hína iñeikotevẽva akuápe mombe’ukuéra omboty kuri hína pende arete	ASPECT:IPFV
Ha’e ombojerekuri umi kutuhakuéra poro’o	Ha’e ombojerekuri umi kutuhakuéra poro’o	NOCHANGE
Che mba’éma ko ykua che nañemoingeta	Nde mba’e ko ykua nde nareñemoingeta	PERSON:2_SI
Che ajavými iñeikotevẽva akuápe upérö (che) añani hína kuri	Che ajavy iñeikotevẽva akuápe upérõ (che) añani hína	TENSE:PRE_SIM
Pakova roguépe omo’â hembi’ukuéra. che rasy	Pakova roguépe ndomo’âi hembi’ukuéra. ndacherásyi	TYPE:NEG
Temirendukuéra omongakuaa amo ñemuha osapukái kuri	Temirendukuéra ndomongakuaai amo ñemuha nosapukái kuri	TYPE:NEG
Che katu itáicha akirirĩ.	Che katu itáicha akirirĩ.	NOCHANGE
Che rasy ha’ekuéra naiñemoñaréi kuri	Peê penderasy peë naipeñemoñaréi kuri	PERSON:2_PL
Okũmbymi hikuái ha’e ojupi kuri	Che akũmbymi che ajupi kuri	PERSON:1_SI
Pohanohára akãguapy ndombovuta che ajavými iñeikotevẽva akuápe	Pohanohára akãguapy ndombovúi che ajavy iñeikotevẽva akuápe	TENSE:PRE_SIM
Amo ñemuha osapukáita	Amo ñemuha osapukáita	NOCHANGE
Apurahéi kuri ha’e oguapy	Ndapurahéi kuri ha’e ndoguapýi	TYPE:NEG
Ñande ñakũmbýimi	Ñande ñakũmbýimi	NOCHANGE
Chéngo ndaikuaái upévape. jaguarete katu itáicha okirirĩ.	Ndéngo ndereikuaái upévape. nde katu itáicha rekirirĩ.	PERSON:2_SI
Ndéngo ndereikuaái upévape.	Ndéngo ndereikuaái upévape.	NOCHANGE
Ore temimbo’e tie’ỹ ojapopami che ajavými iñeikotevẽva akuápe	Ore temimbo’e tie’ỹ nojapopami che ndajavýimi iñeikotevẽva akuápe	TYPE:NEG
Okũmbymi hikuái che ajavými iñeikotevẽva akuápe	Ndokũmbýimi hikuái che ndajavýimi iñeikotevẽva akuápe	TYPE:NEG
Che mba’éma ko ykua oipuru hikuái ka’a ha ho’u terere.	Nde mba’e ko ykua nde reipuru ka’a ha re’u terere.	PERSON:2_SI
Ha’e ojupi kuri ha’e ndombojaruita	Che ajupi kuri che ndambojaruita	PERSON:1_SI
Pohanohára akãguapy ndombovuta nde reñembosarái hína	Pohanohára akãguapy ndombovúi kuri nde reñembosarái kuri hína	TENSE:PAS_REC
Jaguarete katu itáicha okirirĩ. che rasy	Jaguarete katu itáicha ndokirirĩ. ndacherásyi	TYPE:NEG
Ko po ojupi temirendukuéra omongakuaa	Ko po ndojupíri temirendukuéra ndomongakuaai	TYPE:NEG
Nde reñembosarái hína ku mbói oñorairõ	Nde reñembosarái ikóni ku mbói oñorairõ ikóni	ASPECT:INM
Jaguarete katu itáicha okirirĩ. che mba’éma ko ykua	Jaguarete katu itáicha ndokirirĩ. ndachemba’ei ko ykua	TYPE:NEG
Upérö (che) añani hína kuri ha’e oguapy	Upérõ (che) añanita hína ha’e oguapýta	TENSE:FUT_SIM
Che mba’éma ko ykua che ajavými iñeikotevẽva akuápe	Ore mba’e ko ykua ore rojavýimi iñeikotevẽva akuápe	PERSON:1_SI_EXC
Ha’ekuéra naiñemoñaréi kuri che nañemoingeta	Ha’ekuéra ndoñemoñaréi che nañemoingei	TENSE:PRE_SIM
Temirendukuéra omongakuaa ha’ekuéra naiñemoñaréi kuri	Temirendukuéra omongakuaata ha’ekuéra naiñemoñaréita	TENSE:FUT_SIM
Ko mombe’upy ohenduká kuri chéve che ru.	Ko mombe’upy ohenduká kuri chéve che ru.	NOCHANGE
Mombe’ukuéra ombotyva’ekue pende arete	Mombe’ukuéra ombotyva’ekue pende arete	NOCHANGE
Ha’e ombojára kuri mbovy apekuéra oipuru hikuái ka’a ha ho’u terere.	Ha’e ombojárata mbovy apekuéra oipuruta hikuái ka’a ha ho’uta terere.	TENSE:FUT_SIM
Ijuru ñeimo’ã’ỹva ndojurata che aovevekuéra - ijuru ñeimo’ã’ỹva ndojuramo’ãi che aovevekuéra ama oikomi ka’aguy hovy’ûvare	Ijuru ñeimo’ã’ỹva ndojurai che aovevekuéra ama oiko ka’aguy hovy’ûvare	TENSE:PRE_SIM
Oipuru hikuái ka’a ha ho’u terere. he’i ka’i ruvicha ta’ýra kuérape	Nde reipuru ka’a ha re’u terere. nde, ka’i ruvicha ere nde ta’yrakuérape	PERSON:2_SI
Mombe’ukuéra omboty kuri pende arete che mba’éma ko ykua	Mombe’ukuéra ndombotyi kuri pende arete ndachemba’ei ko ykua	TYPE:NEG
He’i ka’i ruvicha ta’ýra kuérape okũmbymi hikuái	He’i ka’i ruvicha ita’ýrakuérape ndokũmbýimi hikuái	TYPE:NEG
Pohanohára akãguapy ndombovuta che rasy	Pohanohára akãguapy ndombovúiva’ekue che cherasy va’ekue	TENSE:PAS_PLU
Ha’e ombojerekuri umi kutuhakuéra poro’o ko po ojupi	Ha’e ombojerehina kuri umi kutuhakuéra tuicháva ko po ojupíhina	ASPECT:IPFV
Amo ñemuha osapukái kuri apurahéi kuri	Amo ñemuha nosapukái kuri ndapurahéi kuri	TYPE:NEG
Pohanohára akãguapy ndombovuta	Pohanohára akãguapy ndombovuta	NOCHANGE
Che rasy oipuru hikuái ka’a ha ho’u terere.	Nde nderasy nde reipuru ka’a ha re’u terere.	PERSON:2_SI
Amo ñemuha nosapukái kuri	Amo ñemuha nosapukái kuri	NOCHANGE
Peẽ napejapómi ogyke pokã che nañemoingeta	Peẽ napejapói ogyke pokã che nañemoingei	TENSE:PRE_SIM
Ore ndorokuave’ẽi umi tembi’ukuéra pytagua nde nderejapói	Ñande ndañakuave’ẽi umi tembi’ukuéra pytagua ñande ndajajapói	PERSON:1_PL_INC
Ha’e ombojárata mbovy apekuéra	Ha’e ombojárata mbovy apekuéra	NOCHANGE
Jaguarete katu itáicha okirirĩ. nde reñembosarái hína	Jaguarete katu itáicha okirirĩta. nde reñembosaráita hína	TENSE:FUT_SIM
Apurahéi kuri	Apurahéi kuri	NOCHANGE
Chéngo ndaikuaái upévape.	Chéngo ndaikuaái upévape.	NOCHANGE
Ha’e oguapy chéngo ndaikuaái upévape.	Nde reguapy ndéngo ndereikuaái upévape.	PERSON:2_SI
Nde reñembosarái hína ha’e ombojerekuri umi kutuhakuéra poro’o	Nde nereñembosaráiri hína ha’e ndombojereikuri umi kutuhakuéra tuicháva	TYPE:NEG
Ha’ekuéra naiñemoñaréi kuri ha’e ojupi kuri	Ha’ekuéra naiñemoñaréita ha’e ojupita	TENSE:FUT_SIM
Che mba’éta ko ykua	Che mba’éta ko ykua	NOCHANGE
Che cherasy va’ekue	Che cherasy va’ekue	NOCHANGE
Ore temimbo’ekuéra tie’ỹ ojapopami	Ore temimbo’ekuéra tie’ỹ ojapopami	NOCHANGE
Ha’ekuéra ndojapói	Ha’ekuéra ndojapói	NOCHANGE
Ore norokúita	Ore norokúita	NOCHANGE
Temirendukuéra omongakuaa amo ñemuha osapukái kuri	Temirendukuéra omongakuaata amo ñemuha osapukáita	TENSE:FUT_SIM
Ha’ekuéra naiñemoñaréi kuri pohanohára akãguapy ndombovuta	Ha’ekuéra ndoñemoñaréi pohanohára akãguapy ndombovúi	TENSE:PRE_SIM
Che ajavými iñeikotevẽva akuápe	Che ajavými iñeikotevẽva akuápe	NOCHANGE
Ha’e oguapy ha’e ombojára kuri mbovy apekuéra	Ha’e ndoguapýi ha’e ndombojárai kuri mbovy apekuéra	TYPE:NEG
Ñande ndajajapói	Ñande ndajajapói	NOCHANGE
Nde nderejapói ha’e nombotujaimi che ogyke - ha’e ndombyaimi che ogyke	Nde rejapo ha’e ombotujaimi che ogyke - ha’e ombyaimi che ogyke	TYPE:AFF
Ha’e ombojaruita	Ha’e ombojaruita	NOCHANGE
Ama oikomi ka’aguy hovy’ûvare upérö (che) añani hína kuri	Nde reikomi ka’aguy hovy’ûvare upérõ (nde) reñanihínakuri	PERSON:2_SI
Apurahéi kuri nde reñembosarái hína	Apurahéitta nde reñembosaráita hína	TENSE:FUT_SIM
Peteĩ ko’ẽme oñombohovai rakúma hikuái	Peteĩ ko’ẽme oñombohovai rakúma hikuái	NOCHANGE
Pakova roguépe omo’â hembi’ukuéra. jaguarete katu itáicha okirirĩ.	Pakova roguépe ndomo’âi hembi’ukuéra. jaguarete katu itáicha ndokirirĩ.	TYPE:NEG
Ko mombe’upy pemohenduká kuri chéve peê.	Ko mombe’upy pemohenduká kuri chéve peê.	NOCHANGE
Ha’ekuéra naiñemoñaréi kuri pakova roguépe omo’â hembi’ukuéra.	Peë naipeñemoñaréi kuri pakova roguépe pemo’â penderembi’ukuéra.	PERSON:2_PL
Upérö (che) añani hína kuri che ajavými iñeikotevẽva akuápe	Upérõ (che) añanita hína che ajavýta iñeikotevẽva akuápe	TENSE:FUT_SIM
Ndokũmbýimi hikuái	Ndokũmbýimi hikuái	NOCHANGE
Che mba’éma ko ykua ha’e oguapy	Ndachemba’ei ko ykua ha’e ndoguapýi	TYPE:NEG
Che mba’éma ko ykua ha’e ojupi kuri	Che mba’éta ko ykua ha’e ojupita	TENSE:FUT_SIM
Ko mombe’upy ohenduká kuri chéve che ru. ha’ekuéra naiñemoñaréi kuri	Ko mombe’upy ohendukáta chéve che ru. ha’ekuéra naiñemoñaréita	TENSE:FUT_SIM
Ha’e nombotujaimi che ogyke - ha’e ndombyaimi che ogyke nde reñembosarái hína	Ha’e ndombotujaikuri hina che ogyke - ha’e ndombyaikuri hina che ogyke nde reñembosarái kuri hína	TENSE:PAS_REC
Apurahéi kuri pohanohára akãguapy ndombovuta	Ha’ekuéra opurahéikuri pohanohárakuera akãguapy ndombovúita	PERSON:3_PL
Nde reikomi ka’aguy hovy’ûvare	Nde reikomi ka’aguy hovy’ûvare	NOCHANGE
Ha’e ojupi kuri ore ndorokuave’ẽi umi tembi’ukuéra pytagua	Ha’e ojupi kuri hína ore ndorokuave’ẽi hina umi tembi’ukuéra pytagua	ASPECT:IPFV
Nde reñembosarái hína ha’ekuéra naiñemoñaréi kuri	Nde reñembosaráita hína ha’ekuéra naiñemoñaréita	TENSE:FUT_SIM
He’i ka’i ruvicha ta’ýra kuérape amo ñemuha osapukái kuri	He’i ka’i ruvicha ita’ýrakuérape amo ñemuha nosapukái kuri	TYPE:NEG
Peẽ napejapómi ogyke pokã apurahéi kuri	Ha’ekuéra nojapómi ogyke pokã ha’ekuéra opurahéikuri	PERSON:3_PL
Pakova roguépe ndomo’âi hembi’ukuéra.	Pakova roguépe ndomo’âi hembi’ukuéra.	NOCHANGE
Ko po ojupi ama oikomi ka’aguy hovy’ûvare	Ko po ndojupíri ama ndoikomi ka’aguy hovy’ûvare	TYPE:NEG
Okũmbymi hikuái	Okũmbymi hikuái	NOCHANGE
